frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
173, 5.73333, 0.980581, 1, -0.0572507, 0.232512, -0.970907, -0.341377, 0.197257, -0.918995, -0.0531449, 0.496799, -0.866237, -0.33647, 0.439575, -0.832804
174, 5.76667, 0.981988, 1, -0.0518543, 0.234616, -0.970704, -0.335993, 0.204979, -0.919289, -0.0468935, 0.496908, -0.866535, -0.330432, 0.445025, -0.832326
175, 5.8, 0.983133, 1, -0.064665, 0.22702, -0.971741, -0.333172, 0.201823, -0.921013, -0.0577975, 0.488113, -0.870864, -0.325924, 0.441112, -0.836178
176, 5.83333, 0.983007, 1, -0.0312849, 0.231716, -0.97228, -0.344463, 0.218241, -0.913081, -0.0242761, 0.494966, -0.868573, -0.337616, 0.454951, -0.824036
177, 5.86667, 0.982025, 1, -0.0625066, 0.226841, -0.971924, -0.356459, 0.193583, -0.914037, -0.0530263, 0.48696, -0.871813, -0.346482, 0.429316, -0.834049
178, 5.9, 0.9838, 1, -0.0152005, 0.236672, -0.971471, -0.348471, 0.201935, -0.915309, -0.00462594, 0.493071, -0.869977, -0.337328, 0.433366, -0.835706
179, 5.93333, 0.980884, 1, -0.0835762, 0.228763, -0.969888, -0.358318, 0.201223, -0.911656, -0.0719202, 0.484379, -0.871897, -0.346477, 0.432506, -0.832402
180, 5.96667, 0.981289, 1, -0.0548944, 0.232935, -0.970942, -0.353255, 0.212623, -0.911045, -0.0440986, 0.493093, -0.868858, -0.34252, 0.446296, -0.826741
181, 6, 0.985413, 1, 0.000341401, 0.202687, -0.979244, -0.324621, 0.214227, -0.921264, 0.014651, 0.470206, -0.882435, -0.311801, 0.452859, -0.835284
182, 6.03333, 0.98129, 1, -0.0504023, 0.199212, -0.978659, -0.302332, 0.214765, -0.928693, -0.0337529, 0.463627, -0.885387, -0.287359, 0.455251, -0.842717
183, 6.06667, 0.982475, 1, -0.00830344, 0.195293, -0.98071, -0.306345, 0.199337, -0.930816, 0.00886193, 0.4582, -0.888805, -0.290273, 0.437111, -0.851279
184, 6.1, 0.984312, 1, -0.0600207, 0.189553, -0.980034, -0.280117, 0.203037, -0.938249, -0.0422549, 0.45186, -0.891087, -0.263789, 0.445023, -0.855786
185, 6.13333, 0.982749, 1, -0.0495998, 0.201191, -0.978296, -0.274062, 0.204658, -0.939683, -0.0325004, 0.466504, -0.883922, -0.25784, 0.450241, -0.854869
186, 6.16667, 0.982703, 1, -0.0666291, 0.198604, -0.977812, -0.289426, 0.208293, -0.934262, -0.0464782, 0.464167, -0.884528, -0.2707, 0.452769, -0.849542
187, 6.2, 0.983139, 1, -0.0483881, 0.200838, -0.978429, -0.290972, 0.214683, -0.932334, -0.0289918, 0.471083, -0.881613, -0.273217, 0.462045, -0.843722
188, 6.23333, 0.982422, 1, -0.0297229, 0.226605, -0.973533, -0.275475, 0.215582, -0.936823, -0.0124481, 0.497442, -0.867408, -0.258374, 0.467432, -0.845429
189, 6.26667, 0.982746, 1, -0.0281591, 0.226571, -0.973587, -0.266676, 0.19091, -0.944689, -0.0113904, 0.497495, -0.867392, -0.248761, 0.44661, -0.859452
190, 6.3, 0.981477, 1, -0.071234, 0.197994, -0.977611, -0.261989, 0.185574, -0.947061, -0.0540037, 0.471009, -0.880474, -0.244764, 0.443642, -0.862132
191, 6.33333, 0.981467, 1, -0.0780614, 0.236177, -0.968569, -0.345526, 0.19498, -0.917929, -0.0658218, 0.507064, -0.859391, -0.332523, 0.444575, -0.831734
192, 6.36667, 0.98096, 1, -0.0601946, 0.243466, -0.96804, -0.347482, 0.192354, -0.917745, -0.0503053, 0.510424, -0.85845, -0.336382, 0.438196, -0.833565
193, 6.4, 0.981155, 1, -0.0843313, 0.238895, -0.967376, -0.340471, 0.189763, -0.920907, -0.0729029, 0.501415, -0.86213, -0.327859, 0.433068, -0.839619
194, 6.43333, 0.98174, 1, -0.0921036, 0.246213, -0.96483, -0.331936, 0.197866, -0.922317, -0.0809749, 0.512393, -0.854925, -0.319571, 0.446256, -0.835901
195, 6.46667, 0.980844, 1, -0.112543, 0.222368, -0.968445, -0.35176, 0.204327, -0.913518, -0.0989463, 0.490672, -0.865708, -0.338428, 0.449551, -0.826662
196, 6.5, 0.981574, 1, -0.10155, 0.222634, -0.969599, -0.338794, 0.190565, -0.92136, -0.0886767, 0.486836, -0.868981, -0.325435, 0.434542, -0.839801
197, 6.53333, 0.981997, 1, -0.0695202, 0.246987, -0.966522, -0.33859, 0.197583, -0.919955, -0.0575246, 0.50826, -0.85928, -0.325262, 0.438525, -0.837795
198, 6.56667, 0.982526, 1, -0.0992924, 0.233089, -0.967373, -0.348155, 0.193055, -0.917343, -0.086896, 0.495844, -0.864053, -0.334943, 0.434874, -0.835882
199, 6.6, 0.981493, 1, -0.0978607, 0.22683, -0.969005, -0.358319, 0.190961, -0.913861, -0.0851578, 0.488336, -0.868491, -0.345149, 0.430063, -0.834217
200, 6.63333, 0.978597, 1, -0.0977674, 0.2531, -0.962487, -0.388639, 0.203079, -0.898732, -0.088155, 0.507382, -0.8572, -0.37817, 0.432876, -0.818295
201, 6.66667, 0.981786, 1, -0.0858681, 0.244743, -0.965778, -0.377985, 0.205336, -0.902754, -0.0752886, 0.503388, -0.860774, -0.366948, 0.439057, -0.820108
202, 6.7, 0.982214, 1, -0.0902025, 0.246172, -0.96502, -0.364296, 0.205679, -0.908287, -0.0799902, 0.50188, -0.86123, -0.353527, 0.439352, -0.825826
203, 6.73333, 0.981585, 1, -0.0932765, 0.24514, -0.96499, -0.379303, 0.205593, -0.902142, -0.0842893, 0.499714, -0.862079, -0.369819, 0.435935, -0.820485
204, 6.76667, 0.980187, 1, -0.0797721, 0.250139, -0.964918, -0.388443, 0.210532, -0.8971, -0.0703435, 0.508056, -0.858447, -0.378603, 0.441864, -0.813275
205, 6.8, 0.982678, 1, -0.0855755, 0.23859, -0.967343, -0.364945, 0.204754, -0.908235, -0.0773614, 0.497518, -0.863997, -0.356337, 0.440394, -0.824061
206, 6.83333, 0.98185, 1, -0.0830041, 0.245326, -0.965881, -0.365914, 0.200506, -0.908793, -0.0760182, 0.507486, -0.8583, -0.358082, 0.440185, -0.823417
207, 6.86667, 0.980956, 1, -0.0736274, 0.250468, -0.965321, -0.366359, 0.203789, -0.907883, -0.06801, 0.51294, -0.855726, -0.3598, 0.443578, -0.820842
208, 6.9, 0.981338, 1, -0.084892, 0.252354, -0.963904, -0.364099, 0.20858, -0.907704, -0.078195, 0.515286, -0.853444, -0.356639, 0.449651, -0.818915
209, 6.93333, 0.981198, 1, -0.0804409, 0.24283, -0.966728, -0.356307, 0.198172, -0.913112, -0.072759, 0.507694, -0.85846, -0.347783, 0.441817, -0.826949
210, 6.96667, 0.981583, 1, -0.0948454, 0.237236, -0.966811, -0.386061, 0.195166, -0.901591, -0.0863395, 0.497279, -0.863284, -0.377012, 0.430343, -0.820163
211, 7, 0.980078, 1, -0.105756, 0.244178, -0.963947, -0.39498, 0.201692, -0.896276, -0.100982, 0.502443, -0.858693, -0.38955, 0.434813, -0.811904
212, 7.03333, 0.98187, 1, -0.0541673, 0.248191, -0.967195, -0.397753, 0.194203, -0.896704, -0.0518401, 0.516665, -0.854617, -0.394445, 0.436362, -0.808703
213, 7.06667, 0.982581, 1, -0.0584683, 0.23564, -0.97008, -0.38704, 0.209276, -0.898, -0.0577424, 0.509914, -0.858285, -0.386041, 0.456383, -0.801677
214, 7.1, 0.982632, 1, -0.0270785, 0.245317, -0.969065, -0.393928, 0.210442, -0.894726, -0.0262051, 0.521261, -0.852995, -0.392636, 0.458455, -0.79728
215, 7.13333, 0.980021, 1, -0.0611607, 0.241341, -0.968511, -0.386853, 0.213647, -0.897051, -0.0615658, 0.523232, -0.849963, -0.386914, 0.468602, -0.794172
216, 7.16667, 0.981441, 1, -0.0684661, 0.235622, -0.96943, -0.390859, 0.191663, -0.900275, -0.0696711, 0.518733, -0.852093, -0.391306, 0.449486, -0.80302
217, 7.2, 0.980289, 1, -0.0477878, 0.237514, -0.970208, -0.382905, 0.223847, -0.896257, -0.0479859, 0.521631, -0.851821, -0.383106, 0.480256, -0.78904
218, 7.23333, 0.980478, 1, -0.0709048, 0.227388, -0.971219, -0.393012, 0.213275, -0.894458, -0.0690588, 0.521621, -0.850378, -0.391313, 0.478199, -0.786257
219, 7.26667, 0.980287, 1, -0.0831331, 0.240379, -0.967113, -0.372663, 0.230574, -0.898865, -0.080593, 0.489712, -0.868151, -0.370378, 0.455762, -0.809383
220, 7.3, 0.973618, 1, -0.100193, 0.251363, -0.962693, -0.351486, 0.223709, -0.909072, -0.0992031, 0.487123, -0.867681, -0.350098, 0.440809, -0.82651
221, 7.33333, 0.963187, 1, -0.0885308, 0.252068, -0.963651, -0.357148, 0.242479, -0.902025, -0.0899528, 0.464058, -0.881226, -0.358554, 0.434453, -0.826251
222, 7.36667, 0.958294, 1, -0.0879279, 0.25959, -0.961708, -0.359126, 0.240779, -0.901695, -0.0914226, 0.437455, -0.894581, -0.362277, 0.401729, -0.841052
223, 7.4, 0.942874, 1, -0.0824716, 0.269233, -0.959538, -0.359915, 0.229377, -0.904349, -0.0971287, 0.413717, -0.90521, -0.373179, 0.359915, -0.855101
224, 7.43333, 0.934238, 1, -0.0752791, 0.280982, -0.956756, -0.339447, 0.263794, -0.902878, -0.109507, 0.39732, -0.911123, -0.371543, 0.367098, -0.852757
225, 7.46667, 0.936506, 1, -0.0868689, 0.280102, -0.956032, -0.345845, 0.260421, -0.901428, -0.144964, 0.372831, -0.916505, -0.400074, 0.340091, -0.851046
226, 7.5, 0.936729, 1, -0.0614525, 0.294243, -0.953753, -0.351864, 0.264502, -0.897904, -0.130307, 0.382054, -0.914907, -0.415545, 0.33582, -0.845309
227, 7.53333, 0.945268, 1, -0.0747879, 0.291921, -0.953514, -0.332172, 0.25768, -0.907339, -0.156056, 0.380245, -0.911625, -0.407649, 0.328167, -0.852131
228, 7.56667, 0.940374, 1, -0.0556613, 0.287813, -0.956068, -0.325889, 0.253902, -0.910676, -0.150853, 0.381463, -0.911992, -0.414071, 0.32579, -0.849945
229, 7.6, 0.944851, 1, -0.0856628, 0.276902, -0.957072, -0.328509, 0.249434, -0.910969, -0.185016, 0.385872, -0.90381, -0.420722, 0.33464, -0.843213
230, 7.63333, 0.945167, 1, -0.07782, 0.274351, -0.958476, -0.341381, 0.234411, -0.910226, -0.180395, 0.394336, -0.901086, -0.435226, 0.326539, -0.839018
231, 7.66667, 0.952789, 1, -0.0511835, 0.258961, -0.964531, -0.33639, 0.226444, -0.914092, -0.15709, 0.389638, -0.907472, -0.433424, 0.325956, -0.840176
232, 7.7, 0.951985, 1, -0.0477778, 0.26259, -0.963724, -0.32067, 0.228216, -0.919287, -0.15285, 0.396698, -0.905134, -0.417375, 0.332486, -0.845725
233, 7.73333, 0.952347, 1, -0.0560127, 0.256223, -0.964993, -0.311649, 0.225569, -0.923035, -0.158774, 0.392846, -0.905794, -0.406751, 0.333807, -0.850368
234, 7.76667, 0.953447, 1, -0.0671374, 0.255446, -0.964489, -0.342082, 0.220516, -0.913429, -0.160848, 0.383654, -0.909361, -0.427476, 0.31755, -0.84642
235, 7.8, 0.95538, 1, -0.0438276, 0.243767, -0.968843, -0.319817, 0.228551, -0.919501, -0.131072, 0.37692, -0.916925, -0.400836, 0.330342, -0.85452
236, 7.83333, 0.959473, 1, -0.0572612, 0.24645, -0.967463, -0.331167, 0.221887, -0.917112, -0.134214, 0.380112, -0.915151, -0.40179, 0.32434, -0.856369
237, 7.86667, 0.962194, 1, -0.0383279, 0.243969, -0.969025, -0.341521, 0.229105, -0.911523, -0.109099, 0.379942, -0.918554, -0.406671, 0.330712, -0.851615
238, 7.9, 0.964634, 1, -0.0665995, 0.250861, -0.965729, -0.327369, 0.237191, -0.914642, -0.132289, 0.38622, -0.912871, -0.388495, 0.343865, -0.854885
239, 7.93333, 0.97378, 1, -0.0804298, 0.256734, -0.96313, -0.326157, 0.226985, -0.91766, -0.139416, 0.398179, -0.906652, -0.380242, 0.342785, -0.85902
240, 7.96667, 0.974449, 1, -0.0669516, 0.256608, -0.964194, -0.336806, 0.217218, -0.916176, -0.123249, 0.40724, -0.904967, -0.387704, 0.341049, -0.856371
241, 8, 0.975751, 1, -0.0489284, 0.26792, -0.962198, -0.348772, 0.248291, -0.90372, -0.102878, 0.446348, -0.888926, -0.398453, 0.395687, -0.827446
242, 8.03333, 0.977773, 1, -0.0572973, 0.268534, -0.961565, -0.360182, 0.235898, -0.902563, -0.102483, 0.448603, -0.887836, -0.40105, 0.386475, -0.830539
243, 8.06667, 0.978642, 1, -0.0543134, 0.26898, -0.961613, -0.366733, 0.235758, -0.899958, -0.100179, 0.452693, -0.886021, -0.408109, 0.388713, -0.826045
244, 8.1, 0.981467, 1, -0.0451025, 0.269842, -0.961848, -0.339949, 0.229015, -0.912133, -0.0868902, 0.457151, -0.885134, -0.377613, 0.390096, -0.839782
245, 8.13333, 0.982991, 1, -0.0199222, 0.259213, -0.965615, -0.341553, 0.218673, -0.91407, -0.056767, 0.448539, -0.891958, -0.374508, 0.380453, -0.845576
246, 8.16667, 0.984622, 1, -0.0217306, 0.235754, -0.97157, -0.371034, 0.228162, -0.900153, -0.055515, 0.428255, -0.901951, -0.402284, 0.387037, -0.82968
247, 8.2, 0.983544, 1, -0.0195824, 0.237053, -0.971299, -0.319984, 0.230907, -0.918854, -0.0550667, 0.437049, -0.89775, -0.353425, 0.403907, -0.843771
248, 8.23333, 0.979843, 1, -0.0564893, 0.248725, -0.966925, -0.337468, 0.221516, -0.914902, -0.0931444, 0.418686, -0.903342, -0.371048, 0.367663, -0.852729
249, 8.26667, 0.972459, 1, -0.00830025, 0.239799, -0.970787, -0.328369, 0.214097, -0.919965, -0.043694, 0.410684, -0.91073, -0.360773, 0.359264, -0.860681
250, 8.3, 0.968239, 1, -0.0248625, 0.236855, -0.971227, -0.308992, 0.216446, -0.926107, -0.0575059, 0.405986, -0.912068, -0.339228, 0.362774, -0.86794
251, 8.33333, 0.962402, 1, 0.00706823, 0.243763, -0.969809, -0.321906, 0.217017, -0.921564, -0.0276516, 0.419991, -0.907107, -0.353745, 0.368016, -0.8599
252, 8.36667, 0.968036, 1, -0.0250817, 0.248739, -0.968246, -0.310171, 0.222912, -0.924178, -0.061725, 0.428015, -0.901661, -0.344088, 0.380055, -0.858581
253, 8.4, 0.971065, 1, -0.0132206, 0.230341, -0.97302, -0.321026, 0.205166, -0.924581, -0.0529342, 0.41571, -0.907955, -0.357725, 0.366531, -0.858887
254, 8.43333, 0.97151, 1, -0.000748001, 0.222511, -0.97493, -0.337427, 0.223121, -0.914527, -0.0380577, 0.408989, -0.911745, -0.372595, 0.381943, -0.84575
255, 8.46667, 0.971616, 1, -0.00766644, 0.224559, -0.97443, -0.332196, 0.222437, -0.916607, -0.0464823, 0.411575, -0.91019, -0.368745, 0.382859, -0.847022
256, 8.5, 0.973554, 1, -0.0181989, 0.220374, -0.975246, -0.284345, 0.200327, -0.937559, -0.0555748, 0.414287, -0.908448, -0.319453, 0.374548, -0.870438
257, 8.53333, 0.977347, 1, -0.0409368, 0.226569, -0.973134, -0.328228, 0.188004, -0.9257, -0.0781231, 0.423328, -0.902602, -0.362078, 0.362245, -0.858882
258, 8.56667, 0.977964, 1, -0.0759736, 0.21917, -0.972724, -0.310843, 0.166409, -0.93578, -0.113837, 0.417397, -0.901566, -0.345217, 0.347458, -0.871836
259, 8.6, 0.980305, 1, -0.0889607, 0.220716, -0.971273, -0.341663, 0.178016, -0.922809, -0.127434, 0.422243, -0.897481, -0.376731, 0.359169, -0.853856
260, 8.63333, 0.980358, 1, -0.0632679, 0.235986, -0.969695, -0.332745, 0.16852, -0.927837, -0.100501, 0.445858, -0.889444, -0.365988, 0.359396, -0.858421
261, 8.66667, 0.984074, 1, -0.0293909, 0.247532, -0.968434, -0.341868, 0.171482, -0.92397, -0.0711708, 0.466928, -0.881426, -0.379089, 0.369471, -0.8484
262, 8.7, 0.987183, 1, -0.0700998, 0.237658, -0.968816, -0.33943, 0.185944, -0.92207, -0.106911, 0.464284, -0.87921, -0.372857, 0.392113, -0.840967
263, 8.73333, 0.986513, 1, -0.0374886, 0.231478, -0.972118, -0.364838, 0.174802, -0.914515, -0.0761923, 0.470118, -0.879308, -0.399481, 0.387538, -0.8308
264, 8.76667, 0.985358, 1, -0.0656599, 0.237013, -0.969285, -0.360246, 0.174568, -0.916378, -0.101511, 0.475173, -0.874017, -0.392125, 0.38926, -0.833496
265, 8.8, 0.986187, 1, 0.00336207, 0.233043, -0.972461, -0.315492, 0.155434, -0.936112, -0.0352972, 0.480215, -0.87644, -0.349955, 0.382502, -0.855116
266, 8.83333, 0.986411, 1, -0.0303899, 0.240044, -0.970286, -0.329245, 0.188048, -0.92533, -0.0631029, 0.48098, -0.874458, -0.358752, 0.407245, -0.83991
267, 8.86667, 0.986877, 1, -0.0298177, 0.239249, -0.9705, -0.323414, 0.184665, -0.928064, -0.0643349, 0.48381, -0.872805, -0.354581, 0.408023, -0.841302
268, 8.9, 0.984894, 1, -0.00586633, 0.245552, -0.969366, -0.352731, 0.171716, -0.919834, -0.0386074, 0.488545, -0.871684, -0.381243, 0.390074, -0.838151
269, 8.93333, 0.985416, 1, -0.0591478, 0.241974, -0.968478, -0.367909, 0.172312, -0.913757, -0.0939037, 0.485378, -0.869247, -0.398392, 0.391027, -0.829688
270, 8.96667, 0.98541, 1, -0.0100018, 0.233211, -0.972375, -0.362224, 0.182392, -0.914072, -0.0428051, 0.47649, -0.878137, -0.391446, 0.398155, -0.829604
271, 9, 0.984997, 1, -0.0372868, 0.235109, -0.971254, -0.353382, 0.183185, -0.917368, -0.0711913, 0.481572, -0.87351, -0.383797, 0.404771, -0.829976
272, 9.03333, 0.985742, 1, -0.0228863, 0.239466, -0.970635, -0.3541, 0.191555, -0.91538, -0.0590257, 0.486712, -0.871566, -0.386693, 0.412586, -0.824767
273, 9.06667, 0.984244, 1, -0.0413469, 0.236324, -0.970794, -0.373964, 0.187274, -0.908339, -0.0749158, 0.478405, -0.874938, -0.403941, 0.401867, -0.821787
274, 9.1, 0.985111, 1, -0.0449229, 0.224091, -0.973532, -0.379173, 0.176922, -0.908255, -0.0819926, 0.471681, -0.877949, -0.412356, 0.395629, -0.820634
275, 9.13333, 0.984055, 1, -0.0281386, 0.211545, -0.976963, -0.342424, 0.175021, -0.9231, -0.0619952, 0.460827, -0.885322, -0.373331, 0.399364, -0.837336
276, 9.16667, 0.984413, 1, -0.0102496, 0.211528, -0.977318, -0.336704, 0.164625, -0.927108, -0.0499932, 0.465079, -0.883856, -0.372924, 0.393622, -0.840232
277, 9.2, 0.984464, 1, -0.0266425, 0.203736, -0.978663, -0.334193, 0.164544, -0.92803, -0.0584902, 0.450471, -0.890873, -0.363217, 0.387911, -0.847112
278, 9.23333, 0.984741, 1, 0.000188178, 0.242588, -0.970129, -0.324687, 0.175075, -0.929477, -0.0372286, 0.491933, -0.869837, -0.358364, 0.403339, -0.841958
279, 9.26667, 0.983643, 1, -0.00847128, 0.245701, -0.969309, -0.32699, 0.168727, -0.929843, -0.0420757, 0.492407, -0.869347, -0.356773, 0.395603, -0.846293
280, 9.3, 0.98515, 1, 0.0147051, 0.241698, -0.97024, -0.333739, 0.190886, -0.923136, -0.0218773, 0.493621, -0.869402, -0.36692, 0.418262, -0.830919
281, 9.33333, 0.983228, 1, 0.0185256, 0.231626, -0.972628, -0.322994, 0.178295, -0.929455, -0.015555, 0.482633, -0.875684, -0.353829, 0.406439, -0.842385
282, 9.36667, 0.984638, 1, 0.0180506, 0.221182, -0.975066, -0.317577, 0.19347, -0.928286, -0.0188416, 0.475449, -0.879541, -0.351823, 0.423093, -0.834993
283, 9.4, 0.984252, 1, -0.0269921, 0.221917, -0.974692, -0.325417, 0.161941, -0.9316, -0.0577419, 0.468435, -0.881609, -0.352859, 0.387719, -0.851566
284, 9.43333, 0.983698, 1, -0.0315714, 0.241659, -0.969847, -0.319304, 0.178824, -0.930627, -0.0669293, 0.491968, -0.868037, -0.351241, 0.409763, -0.841857
285, 9.46667, 0.982075, 1, -0.018782, 0.25705, -0.966216, -0.324274, 0.173736, -0.929872, -0.051216, 0.501687, -0.863532, -0.352831, 0.400193, -0.845787
286, 9.5, 0.98317, 1, -0.00939622, 0.252337, -0.967594, -0.335423, 0.184584, -0.923807, -0.0460674, 0.504208, -0.862353, -0.368257, 0.41424, -0.832341
287, 9.53333, 0.98186, 1, 0.0566393, 0.260109, -0.963917, -0.341908, 0.17718, -0.922879, 0.0225498, 0.51085, -0.859374, -0.371759, 0.404263, -0.835683
288, 9.56667, 0.984493, 1, 0.0670326, 0.244557, -0.967315, -0.333363, 0.188219, -0.92382, 0.0293668, 0.50265, -0.863991, -0.367456, 0.420663, -0.829469
289, 9.6, 0.981828, 1, 0.0481213, 0.223137, -0.973599, -0.335708, 0.176395, -0.925303, 0.0168038, 0.47826, -0.878058, -0.364023, 0.405936, -0.838274
290, 9.63333, 0.984061, 1, 0.041787, 0.223381, -0.973835, -0.338472, 0.170684, -0.925367, 0.00563501, 0.483094, -0.87555, -0.371155, 0.404516, -0.835829
291, 9.66667, 0.982495, 1, 0.0202648, 0.216908, -0.975982, -0.352148, 0.165766, -0.921148, -0.0114196, 0.472987, -0.880996, -0.380505, 0.395011, -0.836171
292, 9.7, 0.983422, 1, 0.0398067, 0.213014, -0.976238, -0.352462, 0.161339, -0.921813, 0.0040993, 0.473331, -0.880875, -0.384545, 0.393596, -0.83499
293, 9.73333, 0.983349, 1, -0.0409614, 0.202844, -0.978354, -0.3023, 0.145611, -0.942025, -0.0726693, 0.461797, -0.884004, -0.33107, 0.387158, -0.860524
294, 9.76667, 0.983703, 1, -0.0779383, 0.199457, -0.976802, -0.327355, 0.151164, -0.932731, -0.115065, 0.461897, -0.879438, -0.361393, 0.393855, -0.845147
295, 9.8, 0.982856, 1, -0.0733888, 0.185364, -0.979926, -0.331458, 0.15468, -0.930704, -0.111106, 0.449451, -0.886369, -0.366384, 0.396457, -0.841775
296, 9.83333, 0.983995, 1, -0.0756929, 0.202506, -0.976351, -0.320041, 0.159397, -0.933898, -0.115028, 0.468317, -0.876041, -0.356372, 0.405515, -0.841758
297, 9.86667, 0.984653, 1, -0.0706501, 0.205081, -0.976192, -0.332192, 0.178675, -0.926134, -0.107818, 0.467989, -0.877132, -0.36671, 0.418605, -0.830839
298, 9.9, 0.984774, 1, -0.0829321, 0.193924, -0.977505, -0.324909, 0.180016, -0.928455, -0.121937, 0.46075, -0.879113, -0.361573, 0.424054, -0.830328
299, 9.93333, 0.985275, 1, -0.086414, 0.19966, -0.976047, -0.313465, 0.17444, -0.93344, -0.121984, 0.46096, -0.878997, -0.346774, 0.416372, -0.840465
300, 9.96667, 0.984874, 1, -0.0645946, 0.204793, -0.976671, -0.336601, 0.168924, -0.926372, -0.105906, 0.476992, -0.872504, -0.374717, 0.41738, -0.827878
301, 10, 0.984241, 1, -0.0751343, 0.221418, -0.97228, -0.302999, 0.184015, -0.935056, -0.110824, 0.484424, -0.867785, -0.336245, 0.429547, -0.83811
302, 10.0333, 0.985052, 1, -0.0656078, 0.231287, -0.970671, -0.326326, 0.173724, -0.929156, -0.103295, 0.494686, -0.862911, -0.360656, 0.417623, -0.833978
303, 10.0667, 0.984267, 1, -0.0738388, 0.209673, -0.974979, -0.342029, 0.179734, -0.92234, -0.108913, 0.475359, -0.873025, -0.374351, 0.421178, -0.826118
304, 10.1, 0.984184, 1, -0.0569101, 0.211418, -0.975737, -0.339617, 0.160973, -0.926687, -0.0949445, 0.477454, -0.873512, -0.37418, 0.403983, -0.834738
305, 10.1333, 0.983565, 1, -0.0599574, 0.228866, -0.97161, -0.368837, 0.175619, -0.912752, -0.0909649, 0.489306, -0.867355, -0.396482, 0.410319, -0.821243
306, 10.1667, 0.983301, 1, -0.0660523, 0.233619, -0.970082, -0.362672, 0.17751, -0.914855, -0.101679, 0.496153, -0.862261, -0.394618, 0.415182, -0.819695
307, 10.2, 0.98427, 1, -0.0493072, 0.244586, -0.968373, -0.338042, 0.168589, -0.925908, -0.0820151, 0.499604, -0.862363, -0.367033, 0.404163, -0.837818
308, 10.2333, 0.984036, 1, -0.046624, 0.242487, -0.969034, -0.348883, 0.166141, -0.922322, -0.0820937, 0.503475, -0.860101, -0.380278, 0.405352, -0.831311
309, 10.2667, 0.984755, 1, -0.0531427, 0.244037, -0.968309, -0.368702, 0.173582, -0.913197, -0.0839309, 0.499191, -0.862418, -0.395634, 0.404377, -0.824593
310, 10.3, 0.983859, 1, -0.0668013, 0.230219, -0.970843, -0.356855, 0.165948, -0.919302, -0.0992223, 0.491854, -0.865006, -0.385634, 0.404655, -0.829181
311, 10.3333, 0.983074, 1, -0.0474558, 0.23684, -0.970389, -0.331527, 0.160812, -0.929639, -0.0771923, 0.494251, -0.865885, -0.357671, 0.399408, -0.844123
312, 10.3667, 0.982893, 1, -0.0789334, 0.222442, -0.971745, -0.345877, 0.166127, -0.923456, -0.111771, 0.482014, -0.869005, -0.37541, 0.404349, -0.834008
313, 10.4, 0.983497, 1, -0.0700134, 0.234676, -0.969549, -0.350816, 0.183432, -0.918303, -0.0986165, 0.490984, -0.865569, -0.376392, 0.41695, -0.827334
314, 10.4333, 0.983224, 1, -0.0203686, 0.235737, -0.971603, -0.34451, 0.177541, -0.921842, -0.0517418, 0.494703, -0.86752, -0.372515, 0.41276, -0.831181
315, 10.4667, 0.982368, 1, 0.0127602, 0.23322, -0.97234, -0.382518, 0.210021, -0.899762, -0.0175073, 0.486943, -0.873258, -0.410021, 0.430161, -0.804266
316, 10.5, 0.98084, 1, 0.0598953, 0.255555, -0.964937, -0.356114, 0.222675, -0.907523, 0.0276063, 0.505985, -0.8621, -0.385525, 0.442728, -0.809545
317, 10.5333, 0.978278, 1, 0.0716397, 0.251929, -0.96509, -0.34902, 0.224573, -0.909809, 0.0430233, 0.491933, -0.869569, -0.375221, 0.435274, -0.81838
318, 10.5667, 0.976105, 1, 0.0581131, 0.253648, -0.965549, -0.351377, 0.210158, -0.912342, 0.0303303, 0.482861, -0.875172, -0.376326, 0.412427, -0.829628
